4.377678,1.433673,2.149540,1.861718,1.942867,-0.553043,0.075248,1.301527,-0.103738,0.724756,0.973375,0.235726,
3.825069,1.516484,1.784571,2.279588,1.804977,0.006496,-0.817995,1.392016,-0.817548,0.804935,1.191252,0.194673,
2.799829,1.437947,3.506793,2.055344,1.377668,0.547731,0.051652,0.585827,-0.087019,0.849050,0.975111,-0.001923,
2.292589,1.399770,4.453539,2.115279,0.661953,-0.939792,0.331706,0.890852,0.462474,0.934493,0.951666,0.059051,
1.902244,2.119350,3.487192,2.593391,1.215001,-2.793366,1.726816,0.090864,0.955220,0.904457,0.842457,0.157991,
1.902472,1.818480,2.956962,2.944853,1.129594,-2.984662,1.871328,0.201169,1.276653,0.904061,0.676359,0.170595,
1.717277,1.824179,3.255549,2.493114,0.835144,-1.819794,0.726278,0.709181,1.519844,0.272396,1.033858,0.087469,
1.200312,2.231205,4.024457,2.775596,0.672191,-1.357387,0.453176,1.282729,1.472373,0.080748,1.038401,0.096764,
0.893913,2.044132,4.433851,3.172106,0.562908,-1.140441,0.213026,2.058456,0.781867,0.233742,0.918921,0.088608,
0.581754,2.050661,4.190408,3.063279,0.330839,-1.239163,0.392774,2.080078,0.646628,0.531721,0.899389,0.043477,
-0.036779,2.290456,3.899512,3.266364,0.223439,-1.323843,0.957876,2.613387,0.399286,0.538377,0.903393,0.028045,
0.021166,1.295347,4.081166,3.731097,0.414944,-0.550880,1.628155,2.520223,0.581911,0.180708,0.707914,0.073086,
0.087090,0.676477,4.144631,3.920751,0.169062,0.299542,1.746935,2.211115,0.488471,0.231729,0.571680,0.068766,
-0.056425,1.674243,3.763481,3.276581,0.461150,-0.029948,2.680326,1.080528,0.853998,0.623578,0.307676,0.086769,
-0.285153,1.617275,4.236494,3.315487,0.481851,-0.081133,2.722919,1.261507,0.954148,0.389101,0.526157,0.066523,
-0.579111,1.356124,4.578185,3.368498,0.132970,-0.189522,2.810650,1.530411,0.897983,0.147380,0.778831,0.034046,
-0.931989,1.364469,4.980309,3.676006,0.681454,-0.169352,3.025138,1.302574,0.758354,0.065750,0.781856,0.036838,
-0.940494,1.120094,5.575680,3.278743,0.219405,-0.251017,2.716521,1.589194,0.571687,0.275848,0.792942,0.007100,
-0.685427,1.141054,5.262501,2.912275,-0.028819,0.471883,1.790948,1.562415,0.848716,0.187328,0.640915,0.033309,
-0.724537,1.487335,5.471082,2.318305,0.072533,0.587506,1.617600,1.957796,0.992975,0.008619,0.797505,0.087962,
-0.811288,2.129282,5.861814,2.368046,-0.504933,0.263085,1.533702,2.148579,1.029711,0.157071,1.168730,0.068796,
-0.863668,1.722844,5.462851,3.067687,-0.270291,0.762782,1.658862,2.227818,0.815327,0.322495,0.936835,0.018497,
-1.020751,1.686061,4.443275,3.677055,-0.923943,0.159086,1.977177,2.266643,0.431170,1.058164,0.514728,-0.010995,
-0.800067,1.629881,4.460705,2.852991,-0.979212,0.311131,2.176292,1.691884,1.018978,0.827406,0.640419,-0.053731,
-0.890008,1.776489,5.045481,2.204474,-0.905021,-0.909340,2.427706,1.423690,1.443241,0.678662,0.723026,0.055649,
-0.566992,1.191105,5.328647,1.433927,-0.134540,-1.332034,2.624571,1.548759,1.292506,0.623407,0.595667,0.092650,
